2025-08-16 16:51:50,443 | INFO | plot_audio | Saved plot_audio -> figures/audio_0ms_1000ms_1.png
2025-08-16 17:10:52,479 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-16 17:10:52,665 | INFO | plot_eeg_and_audio | Saved plot_eeg_and_audio -> figures/eeg_audio_5000ms_15000ms_2.png
2025-08-16 17:10:52,875 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-16 17:10:52,875 | INFO | get_audio_signal | Concatenated 60 trials for stream A
2025-08-16 17:10:53,080 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-16 17:10:53,080 | INFO | get_audio_signal | Concatenated 60 trials for stream B
2025-08-17 13:23:23,769 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S1_data_preproc.mat
2025-08-17 13:23:24,065 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:24,190 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-08-17 13:23:24,293 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:24,308 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-17 13:23:28,361 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S2_data_preproc.mat
2025-08-17 13:23:28,559 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:28,665 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-08-17 13:23:28,766 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:28,783 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-17 13:23:32,539 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S3_data_preproc.mat
2025-08-17 13:23:32,762 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:32,900 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-08-17 13:23:33,022 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:33,038 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-17 13:23:37,074 | INFO | load_mat_for_subject | Loaded MAT for S4 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S4_data_preproc.mat
2025-08-17 13:23:37,271 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:37,378 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-08-17 13:23:37,486 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:37,502 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-17 13:23:41,716 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S5_data_preproc.mat
2025-08-17 13:23:41,917 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:42,033 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-08-17 13:23:42,147 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:42,161 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-08-17 13:23:46,462 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S6_data_preproc.mat
2025-08-17 13:23:46,670 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:46,778 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-08-17 13:23:46,885 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:46,900 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-17 13:23:50,972 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S7_data_preproc.mat
2025-08-17 13:23:51,171 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:51,281 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-08-17 13:23:51,399 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:51,415 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-08-17 13:23:55,224 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S8_data_preproc.mat
2025-08-17 13:23:55,423 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:23:55,530 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-08-17 13:23:55,683 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:23:55,704 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-08-17 13:24:00,383 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S9_data_preproc.mat
2025-08-17 13:24:00,582 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:00,691 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-08-17 13:24:00,798 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:00,813 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-17 13:24:04,965 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S10_data_preproc.mat
2025-08-17 13:24:05,152 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:05,261 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-08-17 13:24:05,364 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:05,378 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-17 13:24:09,324 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S11_data_preproc.mat
2025-08-17 13:24:09,522 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:09,629 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-08-17 13:24:09,737 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:09,751 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-17 13:24:13,870 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S12_data_preproc.mat
2025-08-17 13:24:14,066 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:14,173 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-08-17 13:24:14,284 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:14,298 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-17 13:24:18,274 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S13_data_preproc.mat
2025-08-17 13:24:18,468 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:18,576 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-08-17 13:24:18,686 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:18,703 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-17 13:24:22,984 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S14_data_preproc.mat
2025-08-17 13:24:23,217 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:23,326 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-08-17 13:24:23,437 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:23,451 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-17 13:24:28,016 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S15_data_preproc.mat
2025-08-17 13:24:28,211 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:28,323 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-08-17 13:24:28,427 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:28,442 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-17 13:24:32,637 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S16_data_preproc.mat
2025-08-17 13:24:32,835 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:32,944 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-08-17 13:24:33,055 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:33,069 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-17 13:24:37,437 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S17_data_preproc.mat
2025-08-17 13:24:37,706 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:37,892 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-08-17 13:24:38,065 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:38,087 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-17 13:24:42,019 | INFO | load_mat_for_subject | Loaded MAT for S18 from /home/naren-root/Documents/FYP/AAD/Notebooks/Dataset/DATA_preproc/S18_data_preproc.mat
2025-08-17 13:24:42,229 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-17 13:24:42,347 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-08-17 13:24:42,458 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-17 13:24:42,476 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
